"","x08_1","x08_2","x08_3","x08_4","x09_1","x09_2","x09_3","x09_4","x09_5","x14_dm1","x14_dm2","x14_dm3","x14_dm4","x14_dm5","x14_dm6","x16_dm2","x16_dm3","x16_dm4","x16_dm5","x16_dm6","x17_dm1","x17_dm2","x17_dm3","x17_dm4","x17_dm5","x17_dm6","x18_dm1","x18_dm2","x18_dm3","x18_dm4","x18_dm5","x18_dm6","x22_dm1","x22_dm2","x22_dm3","x22_dm4","x22_dm5","x22_dm6","x23_dm1","x23_dm2","x23_dm3","x23_dm4","x23_dm5","x23_dm6","x25_dm1","x25_dm2","x25_dm3","x25_dm4","x25_dm5","x25_dm6","x27_dm1","x27_dm2","x27_dm3","x27_dm4","x27_dm5","x27_dm6","x28_1","x28_2"
"x17_dm1",0.00753793288153469,-0.00164506357493785,0.0130567873601449,-0.0180989504359607,0.0137802677948457,0.0107584454812311,0.0246345892939804,0.000497531388581874,-0.0180989504359607,-0.119352905203057,0.0256439655956246,0.0392928877419946,0.0457842966277062,0.0470194748552258,0.0577955256133863,0.0335749951945273,-0.0163823637778701,-0.0163487336715475,-0.0235674259844475,-0.0235674259844475,1,0.696078622010389,0.584248130486212,0.491234160106028,0.440312621099705,0.382740912241862,-0.122049269062592,0.00185439822964428,0.0121581037979307,0.0159543350244149,0.0160677944254614,0.0213632389175754,-0.000589844110175066,-0.00220143266727347,-0.00201884635609537,0.000509640736854108,0.012282959522691,0.00725935191552922,-0.00486218727155606,-0.00328013933491158,-0.00371502777046802,-0.00381718581412692,-0.00319161757218113,-0.00254821551499025,-0.0660059294803605,0.0274874577555793,0.0439769251408995,0.0508820406650925,0.0535721458662143,0.0608161231103833,-0.193144372966171,-0.0383688423449748,-0.0113271294059563,0.00323076709112907,0.0100015302124275,0.0258724500802709,0.213899403946145,0.213899403946145
"x17_dm2",0.00680089782386539,0.00201165275097765,0.00785218023756503,-0.00957332259702061,0.0104427493906843,0.0132828516446721,0.020289702159309,-0.00243616574558212,-0.00957332259702061,-0.0369353460527193,-0.100935854545885,0.034941361944292,0.043435782530227,0.0677755191732179,0.0677335773633128,0.195441223978456,-0.011211833330767,-0.0239985689709098,-0.0437082739206545,-0.0437082739206545,0.696078622010389,1,0.697565283665773,0.594834674670249,0.494009095344128,0.437590018742838,-0.0679302936365166,-0.104523380518144,0.00943783047887193,0.0135722658151605,0.0289293588927208,0.0247424542562488,0.0035631004005861,0.00665845500223962,-0.00183645206803305,0.00058724363423428,0.0111386169107893,0.00863271561254183,-0.00390980060524274,-0.00431733758018901,-0.00355199795037583,-0.00366265153302896,-0.00296595949604996,-0.0024034187785721,0.0113080915302881,-0.0674137344511781,0.044313014581214,0.0495020023267231,0.0639847267266734,0.0651918246720609,-0.0970199956577139,-0.19346423086552,-0.0253057674504142,-0.0110872086576223,0.0203710785247154,0.0254114119638318,0.185077649391774,0.185077649391774
"x17_dm3",0.00556719123114699,0.00461844310231367,0.00221942079008983,-0.00105573179569377,0.00518310451659662,0.0114647525982152,0.0135264593456635,-0.00190760492101681,-0.00105573179569377,-0.0258447639041432,-0.0329707748043283,-0.0904911211161639,0.0326359832465702,0.0547202147776946,0.0739595855174798,0.127485988437234,0.141572627145391,-0.0144650624408987,-0.0549115373292128,-0.0549115373292128,0.584248130486212,0.697565283665773,1,0.702648906742798,0.588136810305283,0.490266958528042,-0.0539948386370601,-0.0554640517136182,-0.0917178795214094,0.00810213487670673,0.0197111962685115,0.0292458008863234,-0.000131859175513398,0.0134629538090953,0.00729300033081613,-0.00189959525235386,0.011169349719742,0.00965601248053072,-0.00351861993516448,-0.00356255455663547,-0.00415816222710122,-0.00350857651430132,-0.00281443348667457,-0.00222247761090452,0.018482916464943,-0.000169709352272229,-0.0508740133213761,0.0468838842940796,0.0576830901482991,0.0659555967504353,-0.0763252063166026,-0.101470374180116,-0.172991287731903,-0.0264679699152398,0.00293953307446781,0.0276335245712456,0.165255289185638,0.165255289185638
"x17_dm4",0.00888639793165055,0.00230749039436211,-0.00633666158486854,0.00944295364083808,0.00883394649543343,0.0107674263499483,0.00427477254800428,-0.00381852363505034,0.00944295364083808,-0.00764251577317557,-0.0143673826725258,-0.0259030304999098,-0.0835078118078801,0.0419129345875182,0.0630530526251679,0.103185215323289,0.083113365993405,0.123679477044422,-0.0499242817561438,-0.0499242817561438,0.491234160106028,0.594834674670249,0.702648906742798,1,0.693159752498695,0.581282905161838,-0.0376098672981928,-0.0423363336222263,-0.0462759050241957,-0.0847258010546321,0.0140532743980272,0.0217167803974291,0.0036918052412362,0.013798168968702,0.0135849880508503,-0.00173075205805799,-0.000285752022301173,0.00995451641375277,-0.00318694602038558,-0.00330779137811776,-0.00363005109461281,-0.00430151456721954,-0.002741528181548,-0.00216378609792383,0.0301185101797873,0.0102410281164145,0.0147576232590321,-0.0379367017825113,0.0550062070281454,0.0599544227861488,-0.054354654847144,-0.0827201785506851,-0.0862793030406028,-0.158420178710499,-0.0097762142175614,0.0124893949036836,0.154216779940602,0.154216779940602
"x17_dm5",0.0101140838117621,0.00338871991696571,-0.0116559309540902,0.0169788477638927,0.0159432338239337,0.0116548815187755,-0.00109347819420694,-0.002066427749442,0.0169788477638927,0.000942924876620883,0.00016596136092622,-0.00431145409722507,-0.0161619569633679,-0.0771728468633973,0.0515121471673088,0.0742245164735007,0.0580963259764339,0.0676367199936015,0.102754260647294,0.102754260647294,0.440312621099705,0.494009095344128,0.588136810305283,0.693159752498695,1,0.693949937271035,-0.0279093866377909,-0.02567320404771,-0.0341348011482488,-0.0370922326992222,-0.0783336763906383,0.0184274061771073,0.00359029839628977,0.0143467240086574,0.0144321041918437,-0.00204651345559363,-0.00296536351632951,0.000457009178051979,-0.00297658209038429,-0.00300440846886327,-0.0033800769816703,-0.00364829549756992,-0.00313868449802294,-0.00210045896059823,0.0334996464059314,0.0205734610266255,0.0212156406834986,0.0269733807592719,-0.0336034249074614,0.059298768935821,-0.0466055867795597,-0.0615976006568874,-0.0666416730891049,-0.0708336450233201,-0.145021695633059,-0.00125233588445604,0.138967795205631,0.138967795205631
"x17_dm6",0.0122979640584126,0.00285123056494495,-0.0199759952514681,0.0291229896092197,0.0139373099041821,0.0107197863812904,-0.0122603948794206,0.00200394829413436,0.0291229896092197,0.00132442967036412,0.0108453209663569,0.0109816293986721,0.0100386651145975,-0.00343856814494913,-0.0640024466227501,0.0580766593768272,0.0345148272219956,0.0428322618827437,0.0462345230215385,0.0462345230215385,0.382740912241862,0.437590018742838,0.490266958528042,0.581282905161838,0.693949937271035,1,-0.0227235516701583,-0.0134869699687246,-0.0176383058470449,-0.0203847964641241,-0.0289609725061142,-0.0705492437676282,-0.0030326994301572,0.015038848869702,0.0147822452310462,-0.000696204538314074,-0.00274527821806466,-0.00248857247055801,-0.00282088608354872,-0.00278748364788589,-0.00312932428934205,-0.00333227632306663,-0.00274507415583781,-0.00251357490398537,0.032850401545297,0.0270016136163475,0.0321384095071975,0.0358070056329306,0.0329289369878415,-0.0246646329429598,-0.0422197094579897,-0.048386872162292,-0.0476248757446151,-0.0478491270876259,-0.0576720838561094,-0.130653222422339,0.124424263532184,0.124424263532184
"x18_dm1",-0.00347132105516073,-0.0159976147463795,0.0101820492874942,0.0173128098593217,-0.00472617935855652,0.00127433021424325,0.0413523146556232,0.0099845304917376,0.0173128098593217,0.571182761355103,0.280630183241623,0.321489128497694,0.265353502978148,0.272198879330808,0.24949908492056,0.0224890174012241,0.0754502400979044,0.0299072987341941,0.0258510897553783,0.0258510897553783,-0.122049269062592,-0.0679302936365166,-0.0539948386370601,-0.0376098672981928,-0.0279093866377909,-0.0227235516701583,1,0.432299014148266,0.48262624598671,0.411426861834198,0.407031583665782,0.376088732817625,0.00497016098705164,-0.0015916284363611,0.00165139394603405,-0.00261532449183141,-0.00151791954899637,0.004212395264221,0.0342962590216063,-0.000303893409836342,-0.00133860162418475,-0.00144050731733318,-0.00217414659926689,-0.00162043925566943,0.552332499379055,0.29212661082662,0.316985603570923,0.264574355514151,0.267282169280494,0.24163737480905,0.601549051212303,0.307953814271441,0.345133326224906,0.282980517761886,0.285905632325076,0.258959246643308,0.0697838543612657,0.0697838543612657
"x18_dm2",0.00490277829523418,-0.0172202383351404,0.00908999521839717,0.0160729691369545,-0.00194539918902174,0.00128256947214963,0.0343444350164322,0.0150812895519118,0.0160729691369545,0.311595924456287,0.564032592057025,0.304781264671595,0.336988658731411,0.280582015062988,0.280321472098685,0.131141194933663,0.0201753721992943,0.0624136723129201,0.0102821704835405,0.0102821704835405,0.00185439822964428,-0.104523380518144,-0.0554640517136182,-0.0423363336222263,-0.02567320404771,-0.0134869699687246,0.432299014148266,1,0.454653494176583,0.496235554165521,0.41658275598973,0.41369674190611,-0.00436269481523353,0.0036054505809908,-0.00249736984750915,-0.00233652825941168,-0.000469091948919524,-0.00104794083187036,0.00119378478279003,0.0307350467085882,-0.0011771194046129,-0.000417203315253538,-0.00170554361035443,-0.00120615846066014,0.34124478981823,0.627774019382931,0.331973913832024,0.358658009914068,0.311854571458956,0.308952158022778,0.359467263566196,0.680735933031099,0.347774233367158,0.387048012518473,0.325516132138141,0.320217921832006,0.127794684844817,0.127794684844817
"x18_dm3",0.00335479810557723,-0.0160969804326551,0.00492590811085823,0.0181633788738513,-0.00253650967861153,0.00900411641705679,0.0289531105993891,0.0182529593340496,0.0181633788738513,0.35634541863574,0.343591029308646,0.581892055320133,0.332062150168458,0.355369417866843,0.302658792239456,0.0479939078014268,0.0974198303722668,-0.0022191807380521,0.0332339640255173,0.0332339640255173,0.0121581037979307,0.00943783047887193,-0.0917178795214094,-0.0462759050241957,-0.0341348011482488,-0.0176383058470449,0.48262624598671,0.454653494176583,1,0.472310598002642,0.503750403220173,0.429718569691172,-0.00310361889197618,-0.00178154546419703,-0.000568555918940281,-0.00267478053965829,0.000607849756195664,-0.000439749392143922,0.00511383109328605,0.000401113260076786,0.028641405908669,-0.000412174861581729,-0.00137368704166939,-0.00108997737614925,0.361973751739971,0.315736525668718,0.61792375619776,0.334603078040471,0.357282230444907,0.309986970421912,0.388551018470572,0.329434559338816,0.671671170359819,0.35402472953956,0.386603147341298,0.32276121345537,0.0964735152153568,0.0964735152153568
"x18_dm4",0.00256799339320196,-0.0166718684988521,0.00495065161430755,0.0220263133969764,-0.00490623791642246,0.0151542553520567,0.0298561017208562,0.0143562023690546,0.0220263133969764,0.313432089971831,0.377414799524147,0.369471392104534,0.592926044629927,0.348391142872728,0.367686559897418,0.0746787586234277,0.0224996299081906,0.0839631640265993,-0.0210586701637419,-0.0210586701637419,0.0159543350244149,0.0135722658151605,0.00810213487670673,-0.0847258010546321,-0.0370922326992222,-0.0203847964641241,0.411426861834198,0.496235554165521,0.472310598002642,1,0.480123003125813,0.510981523222149,-0.0041068440938049,-0.00263817739351754,-0.00267727632047821,-0.00176360381110786,0.000223121270808633,0.000825168447910663,0.00199192036721688,0.00069588331355705,-0.00101188420161948,0.0223243367926041,-0.00138754003723401,-0.000770398273928857,0.308764901660213,0.348331407193206,0.327902680913037,0.620880573264067,0.346243219267501,0.367327016312291,0.32958589440998,0.381636910831171,0.349076747306795,0.672752056240414,0.368516811646345,0.395595712619844,0.112425106227985,0.112425106227985
"x18_dm5",0.00224007707320581,-0.0174029309128282,0.00443110712780644,0.0328746010139588,-0.00740196000995734,0.0172272700654456,0.0201635057213664,0.0131806810812383,0.0328746010139588,0.323284108759095,0.336076467367626,0.393602621062794,0.378183626151074,0.602720505101294,0.354481137127129,0.0590419950143196,0.0495259517091889,0.0101322187006172,0.0677407675368379,0.0677407675368379,0.0160677944254614,0.0289293588927208,0.0197111962685115,0.0140532743980272,-0.0783336763906383,-0.0289609725061142,0.407031583665782,0.41658275598973,0.503750403220173,0.480123003125813,1,0.489814178013096,-0.00316861336945585,-0.000863812027329438,-0.0027372100526018,-0.00227881635099492,-0.000526171209390109,0.000396158713959157,0.000972741641508817,0.000274506084259627,-0.000759730758331029,-0.000371452210804269,0.0273852097047035,-0.000736703464031798,0.316370407294272,0.300604106048031,0.357790408302467,0.337314873910342,0.630320558448281,0.358559236166149,0.341294206550145,0.325429031629097,0.394531130219173,0.363312717529028,0.680896120778165,0.379391852504837,0.105552965981664,0.105552965981664
"x18_dm6",-0.00167341792819229,-0.0167198833812947,0.00215019834386746,0.0432788650283157,-0.0115455088289369,0.0080612923414203,0.00845802699342048,0.0147662762593633,0.0432788650283157,0.308946768249419,0.341608968401631,0.355928569064005,0.405573388682345,0.383493462105568,0.608258361849274,0.0617108650454904,0.0320815900088161,0.0343073489251158,-0.004523501782111,-0.004523501782111,0.0213632389175754,0.0247424542562488,0.0292458008863234,0.0217167803974291,0.0184274061771073,-0.0705492437676282,0.376088732817625,0.41369674190611,0.429718569691172,0.510981523222149,0.489814178013096,1,-0.0013606864125792,-0.00261824443334558,-0.00270051988364416,-0.00271667474979692,-0.00359523405130233,-0.000323852279851134,0.0018816203265432,0.000381751826406621,-0.000987369016992536,-1.96767891010831e-05,-0.00121356463851536,0.0280731902617548,0.295541006268167,0.304171267358904,0.310916526162173,0.365546019807378,0.348995930618089,0.632132929536449,0.314845928926314,0.33254560199532,0.336435058584393,0.404490175389919,0.373391208427132,0.68542235917216,0.114058349648501,0.114058349648501
"x22_dm1",-0.00138675830888107,-0.00163686617641971,-3.07343497853663e-05,-0.00465034048497239,-0.00113957542118432,-0.000172136847967095,-0.000847446584039256,0.000657133927645735,-0.00465034048497239,0.00643324423744323,-0.00721286220952445,-0.00153376493738187,-0.00616079063618053,-0.00136102792774644,0.00153162365868922,-0.0038861036336775,0.00339331491299762,0.00194608317603657,0.00513820150663282,0.00513820150663282,-0.000589844110175066,0.0035631004005861,-0.000131859175513398,0.0036918052412362,0.00359029839628977,-0.0030326994301572,0.00497016098705164,-0.00436269481523353,-0.00310361889197618,-0.0041068440938049,-0.00316861336945585,-0.0013606864125792,1,-6.58779179178052e-05,-6.50750541381382e-05,-7.73485646648361e-05,-8.96819945083474e-05,-8.15883975504111e-05,2.72768955139505e-05,-0.000118164424565778,-6.2198004956771e-05,-0.000132587057214121,-8.5715637308416e-05,-3.76642961812987e-05,0.00487560532686862,-0.00330856363587744,-0.00312567437344566,-0.00533383424907612,-0.00520169871986201,-0.00524638867752231,0.00970289879527826,-0.00511848449355688,-0.000979385472329282,-0.00549856185303752,-0.00287807700723559,0.00303838624330344,0.00146759773061799,0.00146759773061799
"x22_dm2",-0.000899907176840158,-0.00104183730838915,-0.00425686494303746,0.00526638215625001,-0.000696042994208886,-0.000299539192735254,-0.00396690539106809,-0.00224370215284066,0.00526638215625001,-0.00367737601168641,0.00830571631556713,-0.00127005455420801,0.000920983242223611,0.000441448340693226,-0.00309194655253176,0.00395073995409856,0.00280450099161596,0.00268251623236976,-0.000391830941722729,-0.000391830941722729,-0.00220143266727347,0.00665845500223962,0.0134629538090953,0.013798168968702,0.0143467240086574,0.015038848869702,-0.0015916284363611,0.0036054505809908,-0.00178154546419703,-0.00263817739351754,-0.000863812027329438,-0.00261824443334558,-6.58779179178052e-05,1,-4.44830128275266e-05,-4.87183288771062e-05,-5.70487119734923e-05,-5.64781605851045e-05,-6.31296909435287e-05,9.60231245206343e-06,-4.44313493235246e-05,-5.72527744197911e-05,-4.10761890859842e-05,-5.158412883579e-05,-0.000134152390574381,0.00199416909343705,-0.00380198429225983,-0.00368612846010373,-0.00174170473860474,-0.00355996551604777,-0.00246696871288906,0.00385359363989047,-0.000767998407129621,-0.00350123964298179,0.000448216557250203,-0.0034301778587486,-0.00054607256317993,-0.00054607256317993
"x22_dm3",-0.000898133504080776,-0.000886958847909095,-0.000635542300541524,0.00481088848336228,-0.000731155427510922,-0.000500049167238303,-8.03580893523226e-05,-0.00263304685088667,0.00481088848336228,0.00750137631618753,-0.000471205380995398,0.0094687486256963,-0.00323217933165198,-0.00357846833996952,-0.00371213306667426,0.000540475965968795,0.000548776436520949,0.00235493494122151,-0.00182172843861237,-0.00182172843861237,-0.00201884635609537,-0.00183645206803305,0.00729300033081613,0.0135849880508503,0.0144321041918437,0.0147822452310462,0.00165139394603405,-0.00249736984750915,-0.000568555918940281,-0.00267727632047821,-0.0027372100526018,-0.00270051988364416,-6.50750541381382e-05,-4.44830128275266e-05,1,-5.06540066390524e-05,-6.05630831877389e-05,-5.98452551626776e-05,3.49289512913727e-05,-7.02693618965079e-05,-1.64291310054311e-05,-5.99500426382288e-05,-5.09358949333124e-05,-5.57113130115733e-05,0.00656761652586563,-0.000565800671851883,-0.00145000745085077,-0.00370638775399157,-0.00368123660815087,-0.00336047982129464,0.0068526187477436,-0.00314271916314156,0.00574555983998922,-0.00295435090691126,-0.00343437364141558,-0.00364033698181851,0.00225702654319456,0.00225702654319456
"x22_dm4",-0.000941980467905349,-0.00115909998382746,0.00456452819407275,-0.00101785669469583,-0.000807391761224684,-0.000559756946163503,0.00535790739889582,-0.00261307954225238,-0.00101785669469583,0.00492220498463775,0.00608069868136922,0.00591909866865758,0.00703630063766724,-0.00116567303347045,-0.00298376667187909,-0.00386775160833343,-0.00763176513264976,-0.00445294177873821,0.00175703602427178,0.00175703602427178,0.000509640736854108,0.00058724363423428,-0.00189959525235386,-0.00173075205805799,-0.00204651345559363,-0.000696204538314074,-0.00261532449183141,-0.00233652825941168,-0.00267478053965829,-0.00176360381110786,-0.00227881635099492,-0.00271667474979692,-7.73485646648361e-05,-4.87183288771062e-05,-5.06540066390524e-05,1,-5.7935883257659e-05,-6.64820576220601e-05,-8.47975506223177e-05,-6.6569467577237e-05,-7.68527954307242e-05,-1.99599815035319e-05,-5.75851638158223e-05,-5.73782931782099e-05,-0.00349805703411017,-0.00311730093444683,-0.00291270746629602,-0.00206534250186715,-0.00271948681790278,-0.00292322620549935,-0.00250132349201335,0.000583034929587835,-0.00015500852318801,0.00948155958781185,0.000236669137278025,-0.00208309238801651,0.00288212556844797,0.00288212556844797
"x22_dm5",-0.00123350972607655,-0.00123072950089146,0.00685539251510608,-0.0020074273422258,-0.000988563997385212,-0.000648420805144044,0.00197995365914798,0.00379429256974666,-0.0020074273422258,-0.000509566163233329,-0.00257539644281824,0.000367925751627648,0.000591320693171296,0.00452593586904707,-0.00469851481034491,0.00355568727992597,0.00518452489384578,-0.00504556030349481,-0.00328249605272775,-0.00328249605272775,0.012282959522691,0.0111386169107893,0.011169349719742,-0.000285752022301173,-0.00296536351632951,-0.00274527821806466,-0.00151791954899637,-0.000469091948919524,0.000607849756195664,0.000223121270808633,-0.000526171209390109,-0.00359523405130233,-8.96819945083474e-05,-5.70487119734923e-05,-6.05630831877389e-05,-5.7935883257659e-05,1,-7.28189532831992e-05,-8.04035242739104e-05,-8.85730063606415e-05,-5.17451999460584e-05,-7.43503999091017e-05,-5.26344619832409e-05,-7.26866413143588e-05,0.00198428153402952,0.00799774555524694,0.000755547129544129,-0.00216133149443209,0.000376838461881638,-0.00186464227159357,-0.000651609235858369,-0.00362714637742741,-0.000473498074461427,0.00158668688212491,0.00691091857491741,-0.00401492897667859,0.00341758252342632,0.00341758252342632
"x22_dm6",-0.00122007958524664,0.00893136742801826,0.00617729945108641,-0.00473658191767535,-0.000900468077534457,-0.000435860854876818,0.0016398090234362,0.00352058437041532,-0.00473658191767535,0.00224753989736003,0.00145601600807953,-0.00116140702979627,0.00132661517531359,-0.00032262199532809,0.00477062312396447,0.0047875361662792,0.00261219468746067,0.00419958579366419,-0.00158094220613088,-0.00158094220613088,0.00725935191552922,0.00863271561254183,0.00965601248053072,0.00995451641375277,0.000457009178051979,-0.00248857247055801,0.004212395264221,-0.00104794083187036,-0.000439749392143922,0.000825168447910663,0.000396158713959157,-0.000323852279851134,-8.15883975504111e-05,-5.64781605851045e-05,-5.98452551626776e-05,-6.64820576220601e-05,-7.28189532831992e-05,1,-4.33780404144824e-07,-6.97833392460107e-05,-8.63126162121421e-05,-3.90786388329957e-05,-6.28556973117185e-05,-3.79055767027982e-05,0.0124832261550787,0.0029212157155874,0.00866344142970396,0.000735114963893349,-0.00175983809495255,0.000129334270677246,0.00364592469182341,0.00110257917403818,-0.00108213349904893,0.000848811619989489,-0.000250031945902951,0.00687546177858231,0.00356581863043299,0.00356581863043299
"x23_dm1",-0.00101805579352182,-0.00133811474747699,-0.000282803681272064,0.00486438544243302,-0.00092578740124195,-0.000467077669124779,0.000527248550296522,-0.00304349972191714,0.00486438544243302,0.00147222609018143,-0.00145087012124914,-0.000776256187929338,-0.00134205718930905,-0.00112357295712583,-0.00136088789328425,-0.00149904820089221,0.00467256532414183,0.00461128863595182,0.00459232422591292,0.00459232422591292,-0.00486218727155606,-0.00390980060524274,-0.00351861993516448,-0.00318694602038558,-0.00297658209038429,-0.00282088608354872,0.0342962590216063,0.00119378478279003,0.00511383109328605,0.00199192036721688,0.000972741641508817,0.0018816203265432,2.72768955139505e-05,-6.31296909435287e-05,3.49289512913727e-05,-8.47975506223177e-05,-8.04035242739104e-05,-4.33780404144824e-07,1,0.000218910244787268,0.00165941486322139,0.00125519393557809,-0.000100066803486942,8.84619480533782e-05,0.0100435365447645,-0.000888389006066216,0.000912707177046626,-0.000952464946472453,-0.000783662710856778,-0.000958185265771625,0.00454400795472364,-4.15267297866131e-06,0.000502104223337879,-0.000162182370629442,-2.61076551132959e-05,-0.000309301719654196,-0.00983231416131823,-0.00983231416131823
"x23_dm2",-0.00100262958258112,-0.0013133425181374,-0.00128226686133084,0.00389901798185921,-0.000861893917101487,-0.000490728479819026,-0.000646942755804307,-0.00293408348372483,0.00389901798185921,-0.00244389639827024,0.00084462094998547,-0.00195220636357096,-0.00152784489886855,-0.00198948832481777,-0.00188300288915001,0.00530530257263238,0.00331684309020972,0.00401588086163533,0.00427898226799359,0.00427898226799359,-0.00328013933491158,-0.00431733758018901,-0.00356255455663547,-0.00330779137811776,-0.00300440846886327,-0.00278748364788589,-0.000303893409836342,0.0307350467085882,0.000401113260076786,0.00069588331355705,0.000274506084259627,0.000381751826406621,-0.000118164424565778,9.60231245206343e-06,-7.02693618965079e-05,-6.6569467577237e-05,-8.85730063606415e-05,-6.97833392460107e-05,0.000218910244787268,1,0.00135729362201169,0.00212307047214704,0.000270591481218522,-6.02267581083591e-05,-0.00145812478985213,0.015596968018768,-0.00152277643445268,-0.00116233357120685,-0.0014443948953401,-0.00137042325525138,-0.000920433044654138,0.00277003666332554,-0.000889796382464835,-0.000421008476171527,-0.000965866895871306,-0.000928422625650634,-0.00954794358118428,-0.00954794358118428
"x23_dm3",-0.00117240988852377,-0.00146878132597157,-0.00674155704789147,0.00822729015540914,-0.00099967329635089,-0.000559394169101663,-0.00619399839299188,-0.00348814428368028,0.00822729015540914,-0.00433937069584641,-0.00405747915334144,-0.0015636638459984,-0.00343249547298622,-0.00322196743124563,-0.00356573005539866,0.00435273361171242,0.00200260516043978,0.00386740468624556,0.00488192254272047,0.00488192254272047,-0.00371502777046802,-0.00355199795037583,-0.00415816222710122,-0.00363005109461281,-0.0033800769816703,-0.00312932428934205,-0.00133860162418475,-0.0011771194046129,0.028641405908669,-0.00101188420161948,-0.000759730758331029,-0.000987369016992536,-6.2198004956771e-05,-4.44313493235246e-05,-1.64291310054311e-05,-7.68527954307242e-05,-5.17451999460584e-05,-8.63126162121421e-05,0.00165941486322139,0.00135729362201169,1,0.0046118872160043,0.000581211292576866,-4.88729223853517e-05,-0.00283855973588807,-0.00340701470099119,0.014126780791671,-0.00290445319072157,-0.0026190577049208,-0.00277651325184466,-0.00279568207938521,-0.00328800005532621,-0.000155110050497872,-0.00260199398011359,-0.00229677120146999,-0.00266604383384499,-0.0122200038381196,-0.0122200038381196
"x23_dm4",-0.00120100899191565,-0.00153126769832699,-0.00689471844386978,0.00402717844997853,-0.00107516996717646,-0.000540160122756862,-0.00641628974395143,-0.003628073636972,0.00402717844997853,-0.00440501797111917,-0.00345439015622562,-0.00290197793108544,-0.000299608176246844,-0.0026521283762223,-0.00258203339078423,0.00148011327168277,0.000313273993028495,0.000602597871112427,0.00521831135700299,0.00521831135700299,-0.00381718581412692,-0.00366265153302896,-0.00350857651430132,-0.00430151456721954,-0.00364829549756992,-0.00333227632306663,-0.00144050731733318,-0.000417203315253538,-0.000412174861581729,0.0223243367926041,-0.000371452210804269,-1.96767891010831e-05,-0.000132587057214121,-5.72527744197911e-05,-5.99500426382288e-05,-1.99599815035319e-05,-7.43503999091017e-05,-3.90786388329957e-05,0.00125519393557809,0.00212307047214704,0.0046118872160043,1,0.00242959060572759,-5.77254035237305e-05,-0.00290876056078347,-0.00283704679500633,-0.00275426091084689,0.0106038441325731,-0.00228494837827806,-0.00195923637318866,-0.00277390036519641,-0.00245986911343911,-0.00230325177422435,0.00133530758178654,-0.00170257825220084,-0.00148580417574225,-0.0124708300852414,-0.0124708300852414
"x23_dm5",-0.00102528572035556,-0.00126571735631621,-0.00578056296220365,0.00880854465139601,-0.000891318304055202,-0.000474436546239406,-0.00541137362456686,-0.00307410560880468,0.00880854465139601,-0.00446171600762503,-0.00413302037480338,-0.00346712664314698,-0.0032332414551731,-0.00183144078847018,-0.00314433339854831,0.00195590760369225,0.00492534056881986,0.00109784466650556,0.00442371591026046,0.00442371591026046,-0.00319161757218113,-0.00296595949604996,-0.00281443348667457,-0.002741528181548,-0.00313868449802294,-0.00274507415583781,-0.00217414659926689,-0.00170554361035443,-0.00137368704166939,-0.00138754003723401,0.0273852097047035,-0.00121356463851536,-8.5715637308416e-05,-4.10761890859842e-05,-5.09358949333124e-05,-5.75851638158223e-05,-5.26344619832409e-05,-6.28556973117185e-05,-0.000100066803486942,0.000270591481218522,0.000581211292576866,0.00242959060572759,1,-5.47511896634282e-05,-0.00309740558340817,-0.00333843484949275,-0.00291877466007545,-0.00288106881246935,0.0141543761956395,-0.00256283336618535,-0.00325140767007237,-0.00345050039207697,-0.00285193385495388,-0.00273247105936606,-0.000762185990132384,-0.00242755646569223,-0.0107673538700651,-0.0107673538700651
"x23_dm6",-0.000871662259929303,-0.00104470275792778,-0.00480830074909618,0.00974250608009778,-0.000754794664831034,-0.000393151849677147,-0.00447936296923257,-0.00250221263436577,0.00974250608009778,-0.00347440311987384,-0.00310198098623824,-0.00273956638101175,-0.00228735923786668,-0.00219802767148702,-0.000878984750163119,0.00424897718108675,0.00405447316407904,0.00374499919796292,0.00342549000013189,0.00342549000013189,-0.00254821551499025,-0.0024034187785721,-0.00222247761090452,-0.00216378609792383,-0.00210045896059823,-0.00251357490398537,-0.00162043925566943,-0.00120615846066014,-0.00108997737614925,-0.000770398273928857,-0.000736703464031798,0.0280731902617548,-3.76642961812987e-05,-5.158412883579e-05,-5.57113130115733e-05,-5.73782931782099e-05,-7.26866413143588e-05,-3.79055767027982e-05,8.84619480533782e-05,-6.02267581083591e-05,-4.88729223853517e-05,-5.77254035237305e-05,-5.47511896634282e-05,1,-0.00238089506143073,-0.00249743971324592,-0.00230950852319591,-0.00198844725358362,-0.00194700127816242,0.0151895856611174,-0.00250034434040935,-0.00252486827113256,-0.00228289218137926,-0.0017970605723343,-0.00174944739841482,9.67918230183245e-05,-0.00868111600635397,-0.00868111600635397
